retrasarse	DELAY GO-FORWARD
quedarse_atrás	LEAVE_DEPART_RUN-AWAY GO-FORWARD
fall_behind	MOVE-BACK GO-FORWARD
soñar_despierto	DISBAND_BREAK-UP IMAGINE
moon	SHOW EXIST_LIVE IMAGINE
daydream	IMAGINE
stargaze	IMAGINE SEE
rêver	CAUSE-MENTAL-STATE DISBAND_BREAK-UP IMAGINE
dream	CAUSE-MENTAL-STATE IMAGINE
ensoñar	IMAGINE
fantasear	DECEIVE IMAGINE
woolgather	IMAGINE
rêvasser	DISBAND_BREAK-UP IMAGINE
de-access	SELL
deaerate	REMOVE_TAKE-AWAY_KIDNAP
de-aerate	REMOVE_TAKE-AWAY_KIDNAP
destress	WEAKEN
de-emphasize	WEAKEN
de-emphasise	WEAKEN
de-energise	WEAKEN
de-energize	WEAKEN
de-escalate	WEAKEN
desescalar	WEAKEN
step_down	RESIGN_RETIRE WEAKEN
deshelar	WASH_CLEAN
defrost	WASH_CLEAN
descongelar	LIBERATE_ALLOW_AFFORD CONVERT WASH_CLEAN
de-ice	WASH_CLEAN
deice	WASH_CLEAN
de-iodinate	REMOVE_TAKE-AWAY_KIDNAP
de-ionate	REMOVE_TAKE-AWAY_KIDNAP
deaccession	SELL
inactivar	SWITCH-OFF_TURN-OFF_SHUT-DOWN
desactivar	REMOVE_TAKE-AWAY_KIDNAP SWITCH-OFF_TURN-OFF_SHUT-DOWN
inactiver	DISMISS_FIRE-SMN SWITCH-OFF_TURN-OFF_SHUT-DOWN
deactivate	DISMISS_FIRE-SMN SWITCH-OFF_TURN-OFF_SHUT-DOWN
inactivate	DISMISS_FIRE-SMN SWITCH-OFF_TURN-OFF_SHUT-DOWN
désactiver	DISMISS_FIRE-SMN SWITCH-OFF_TURN-OFF_SHUT-DOWN
perder_vigor	WEAKEN
ceindre	ENCLOSE_WRAP KILL
girdle	ENCLOSE_WRAP KILL
deafen	HURT_HARM_ACHE CHANGE_SWITCH
deaf	HURT_HARM_ACHE
ensordecer	PRONOUNCE HURT_HARM_ACHE CHANGE_SWITCH
insonorizar	CHANGE_SWITCH
asordar	CHANGE_SWITCH
transar	WORK
comerciar	WORK CHANGE-HANDS SELL REPLACE ALLY_ASSOCIATE_MARRY
traficar	REPLACE CHANGE-HANDS WORK SELL
trade	WORK CHANGE-HANDS NEGOTIATE SELL REPLACE
deaminate	REMOVE_TAKE-AWAY_KIDNAP
deaminize	REMOVE_TAKE-AWAY_KIDNAP
interrompre	STOP
suspend	STOP HANG FLY
desembarcar	EMPTY_UNLOAD LAND_GET-OFF
disembark	LAND_GET-OFF
set_down	LIE WRITE EMPTY_UNLOAD LAND_GET-OFF PUT_APPLY_PLACE_PAVE ARRIVE
debark	LAND_GET-OFF
examiner	ANALYZE DISCUSS
discuter	DISCUSS
débattre	DISCUSS
délibérer	DISCUSS
enfeeble	WEAKEN
debilitate	WEAKEN
drain	EMPTY_UNLOAD CONSUME_SPEND FLOW WEAKEN
debitar	RECORD
debit	RECORD
déboucher	UNFASTEN_UNFOLD FLOW LEAVE_DEPART_RUN-AWAY
desagotar	FLOW
debouch	FLOW LEAVE_DEPART_RUN-AWAY
march_out	LEAVE_DEPART_RUN-AWAY
debrief	TEACH
déboguer	ADJUST_CORRECT
debug	ADJUST_CORRECT
depurar	ADJUST_CORRECT REMOVE_TAKE-AWAY_KIDNAP WASH_CLEAN
desacreditar	OFFEND_DISESTEEM REFUSE PROVE
debunk	PROVE
debutar	SHOW PERFORM
debut	SHOW PERFORM
decaffeinate	REMOVE_TAKE-AWAY_KIDNAP
descafeinar	REMOVE_TAKE-AWAY_KIDNAP
décaféiner	REMOVE_TAKE-AWAY_KIDNAP
décalcifier	REMOVE_TAKE-AWAY_KIDNAP
decalcify	REMOVE_TAKE-AWAY_KIDNAP LOSE
descalcificar	REMOVE_TAKE-AWAY_KIDNAP
vamoose	LEAVE_DEPART_RUN-AWAY
decant	SPILL_POUR
pour	SPILL_POUR LOAD_PROVIDE_CHARGE_FURNISH METEOROLOGICAL LEAVE_DEPART_RUN-AWAY FLOW
verter	SPILL_POUR DROP EMPTY_UNLOAD EXCRETE DISCARD FLOW
pour_out	SPILL_POUR SPEAK LEAVE_DEPART_RUN-AWAY
escanciar	SPILL_POUR
décanter	SPILL_POUR
decarbonate	REMOVE_TAKE-AWAY_KIDNAP
decarbonize	REMOVE_TAKE-AWAY_KIDNAP
decoke	REMOVE_TAKE-AWAY_KIDNAP
decarburise	REMOVE_TAKE-AWAY_KIDNAP
decarburize	REMOVE_TAKE-AWAY_KIDNAP
décarboniser	REMOVE_TAKE-AWAY_KIDNAP
decarbonise	REMOVE_TAKE-AWAY_KIDNAP
decarboxylate	REMOVE_TAKE-AWAY_KIDNAP LOSE
desintegrarse	LOSE SEPARATE_FILTER_DETACH DESTROY
disintegrate	CARRY-OUT-ACTION LOSE SEPARATE_FILTER_DETACH
décélérer	SLOW-DOWN
desacelerar	SLOW-DOWN
decelerate	SLOW-DOWN
ralentizar	SLOW-DOWN
slow_down	MAKE-RELAX SLOW-DOWN
se_ralentir	SLOW-DOWN
slow	SLOW-DOWN
decelerar	SLOW-DOWN
slow_up	SLOW-DOWN
aminorar	SLOW-DOWN
decentralise	CIRCULATE_SPREAD_DISTRIBUTE
deconcentrate	CIRCULATE_SPREAD_DISTRIBUTE
descentralizar	CIRCULATE_SPREAD_DISTRIBUTE
descentralizarse	CIRCULATE_SPREAD_DISTRIBUTE
decentralize	CIRCULATE_SPREAD_DISTRIBUTE
decerebrate	REMOVE_TAKE-AWAY_KIDNAP
derecognize	AGREE_ACCEPT
decertify	AGREE_ACCEPT
derecognise	AGREE_ACCEPT
dechlorinate	REMOVE_TAKE-AWAY_KIDNAP
decidirse	DECIDE_DETERMINE
make_up_one's_mind	DECIDE_DETERMINE
déterminer	DECIDE_DETERMINE DECREE_DECLARE
decimalizar	CONVERT
decimalize	CONVERT
decimalise	CONVERT
décimaliser	CONVERT
decimar	KILL
decipher	READ INTERPRET
leer	TRY CITE INFORM SEE HEAR_LISTEN PERFORM READ INTERPRET
trace	CHASE ANALYZE FIND COPY READ PAINT GO-FORWARD
decodificar	RECEIVE INTERPRET
decrypt	INTERPRET
descodificar	CHANGE_SWITCH RECEIVE INTERPRET
déchiffrer	PERFORM INTERPRET
décoder	INTERPRET
décrypter	INTERPRET
decode	INTERPRET
declaim	PERFORM CRITICIZE
recite	EXPLAIN PERFORM SPEAK
déclamer	CRITICIZE
inveigh	OPPOSE_REBEL_DISSENT CRITICIZE
pop_the_question	ASK_REQUEST
pedir_en_matrimonio	ASK_REQUEST
pedir_casarse	ASK_REQUEST
declare_oneself	ASK_REQUEST
proponer_matrimonio	ASK_REQUEST
declararse	DECREE_DECLARE ASK_REQUEST
desclasificar	LIBERATE_ALLOW_AFFORD
declassify	LIBERATE_ALLOW_AFFORD
declaw	REMOVE_TAKE-AWAY_KIDNAP
declinar	WORSEN REFUSE REDUCE_DIMINISH CHANGE-APPEARANCE/STATE
refuse	REFUSE DRIVE-BACK RESIST
denegar	REFUSE
reject	REFUSE DRIVE-BACK RESIST
turn_down	REFUSE REDUCE_DIMINISH DRIVE-BACK
pass_up	MISS_OMIT_LACK REFUSE
decrecer	REDUCE_DIMINISH INCLINE
wane	REDUCE_DIMINISH
declutch	UNFASTEN_UNFOLD
desembragar	UNFASTEN_UNFOLD
extractar_la_esencia	EXTRACT
descolonizar	LIBERATE_ALLOW_AFFORD
decolonize	LIBERATE_ALLOW_AFFORD
decolonise	LIBERATE_ALLOW_AFFORD
decommission	RECALL
hacerse_polvo	DESTROY
podrir	DESTROY
rot	DESTROY WEAKEN
pudrir	SPOIL DESTROY
molder	DESTROY
moulder	DESTROY
descomprimir	RESTORE-TO-PREVIOUS/INITIAL-STATE_UNDO_UNWIND REDUCE_DIMINISH
decompress	RESTORE-TO-PREVIOUS/INITIAL-STATE_UNDO_UNWIND MAKE-RELAX REDUCE_DIMINISH
depressurize	REDUCE_DIMINISH
depressurise	REDUCE_DIMINISH
relax	CAUSE-MENTAL-STATE MAKE-RELAX UNFASTEN_UNFOLD LIBERATE_ALLOW_AFFORD REDUCE_DIMINISH
loosen_up	PREPARE CAUSE-MENTAL-STATE MAKE-RELAX UNFASTEN_UNFOLD
unbend	CAUSE-MENTAL-STATE STRAIGHTEN MAKE-RELAX UNFASTEN_UNFOLD
unwind	INVERT_REVERSE STRAIGHTEN MAKE-RELAX
relajar	CAUSE-MENTAL-STATE MAKE-RELAX UNFASTEN_UNFOLD
décompresser	RESTORE-TO-PREVIOUS/INITIAL-STATE_UNDO_UNWIND
uncompress	RESTORE-TO-PREVIOUS/INITIAL-STATE_UNDO_UNWIND
deconsecrate	COMMUNE
désacraliser	COMMUNE
desecrate	COMMUNE VIOLATE
unhallow	COMMUNE
deconstruct	INTERPRET
deconstruir	INTERPRET
descontaminar	WASH_CLEAN
decontaminate	WASH_CLEAN
suprimir_el_control	AUTHORIZE_ADMIT
decontrol	AUTHORIZE_ADMIT
condecorar	APPROVE_PRAISE
decorticate	REMOVE_TAKE-AWAY_KIDNAP
décortiquer	REMOVE_TAKE-AWAY_KIDNAP
decouple	REMOVE_TAKE-AWAY_KIDNAP SEPARATE_FILTER_DETACH DISTINGUISH_DIFFER
dissociate	BREAK_DETERIORATE DISBAND_BREAK-UP DISTINGUISH_DIFFER
découpler	REMOVE_TAKE-AWAY_KIDNAP SEPARATE_FILTER_DETACH DISTINGUISH_DIFFER
disociar	DISTINGUISH_DIFFER
eliminar_el_shock	REMOVE_TAKE-AWAY_KIDNAP
absorber_el_shock	REMOVE_TAKE-AWAY_KIDNAP
desaclopar	SEPARATE_FILTER_DETACH
uncouple	SEPARATE_FILTER_DETACH
entruchar	LURE_ENTICE
decoy	LURE_ENTICE
minify	REDUCE_DIMINISH
lessen	REDUCE_DIMINISH
menguar	REDUCE_DIMINISH
decrease	REDUCE_DIMINISH
decretar	DECREE_DECLARE
decree	DECREE_DECLARE
rule	RESTRAIN DECREE_DECLARE PRECLUDE_FORBID_EXPEL LEAD_GOVERN HARMONIZE
legislar	ESTABLISH DECREE_DECLARE AUTHORIZE_ADMIT
dictaminar	SUBJECTIVE-JUDGING DECREE_DECLARE LEAD_GOVERN
decrepitate	BREAK_DETERIORATE
decrescendo	WEAKEN
légaliser	AUTHORIZE_ADMIT
legalizar	AUTHORIZE_ADMIT PROVE
legitimar	AUTHORIZE_ADMIT
decriminalise	AUTHORIZE_ADMIT
legalize	AUTHORIZE_ADMIT
décriminaliser	AUTHORIZE_ADMIT
legalise	AUTHORIZE_ADMIT
legitimize	AUTHORIZE_ADMIT
legitimatize	AUTHORIZE_ADMIT
despenalizar	AUTHORIZE_ADMIT
legitimate	AUTHORIZE_ADMIT
legitimatise	AUTHORIZE_ADMIT
decriminalize	AUTHORIZE_ADMIT
legitimise	AUTHORIZE_ADMIT
decussate	OVERLAP
dedifferentiate	CHANGE-APPEARANCE/STATE
infer	GUESS BELIEVE INFER
desgravar	REMOVE_TAKE-AWAY_KIDNAP RETAIN_KEEP_SAVE-MONEY INFER
deduce	INFER
deduct	REMOVE_TAKE-AWAY_KIDNAP RETAIN_KEEP_SAVE-MONEY INFER
déduire	REMOVE_TAKE-AWAY_KIDNAP RETAIN_KEEP_SAVE-MONEY INFER
inférer	INFER
take_off	REMOVE_TAKE-AWAY_KIDNAP STOP BEGIN KILL LEAVE_DEPART_RUN-AWAY SIMULATE
substraer	REMOVE_TAKE-AWAY_KIDNAP
sustraer	REMOVE_TAKE-AWAY_KIDNAP STEAL_DEPRIVE
subtract	REMOVE_TAKE-AWAY_KIDNAP CANCEL_ELIMINATE
recobrar	OBTAIN RETAIN_KEEP_SAVE-MONEY FIND REQUIRE_NEED_WANT_HOPE
recoup	PAY OBTAIN RETAIN_KEEP_SAVE-MONEY
retener	REMOVE_TAKE-AWAY_KIDNAP REFUSE STOP RETAIN_KEEP_SAVE-MONEY
withhold	REFUSE RETAIN_KEEP_SAVE-MONEY
décompter	RETAIN_KEEP_SAVE-MONEY
deed_over	CHANGE-HANDS
deem	BELIEVE
reputar	LIKE BELIEVE
view_as	BELIEVE
take_for	BELIEVE
teñir_en_profundidad	COLOR
deep-dye	COLOR
deep-fat-fry	COOK
french-fry	COOK
deep-fry	COOK
deep-six	DISCARD THROW
give_it_the_deep_six	DISCARD
throw_overboard	THROW GIVE-UP_ABOLISH_ABANDON
deep_freeze	PRESERVE
surgeler	PRESERVE
intensificarse	INCREASE_ENLARGE_MULTIPLY
malversar	STEAL_DEPRIVE
malversate	STEAL_DEPRIVE
defalcate	STEAL_DEPRIVE
embezzle	STEAL_DEPRIVE
misappropriate	STEAL_DEPRIVE
desfalcar	STEAL_DEPRIVE
peculate	STEAL_DEPRIVE
defang	REMOVE_TAKE-AWAY_KIDNAP
defat	REMOVE_TAKE-AWAY_KIDNAP
default	FAIL_LOSE
incumplir	FAIL_LOSE
default_on	FAIL_LOSE
inclumplir	FAIL_LOSE
no_pagar	FAIL_LOSE
atrasarse	FAIL_LOSE
defeat	STOP DEFEAT
vote_out	STOP
vote_down	STOP CANCEL_ELIMINATE
echar_a_perder	STOP
echar_abajo	STOP
overcome	OVERCOME_SURPASS DEFEAT
get_the_better_of	DEFEAT
defect	BETRAY
defeminize	CASTRATE
defeminise	CASTRATE
fight_down	RESIST
oponerse_a	OPPOSE_REBEL_DISSENT RESIST
fight_back	PROTECT RESIST
oponer	PUT_APPLY_PLACE_PAVE FACE_CHALLENGE OPPOSE_REBEL_DISSENT RESIST
defenderse	EXIST-WITH-FEATURE MANAGE PROTECT RESIST
fend_for	ARGUE-IN-DEFENSE
guard	WATCH_LOOK-OUT PROTECT
custodiar	WATCH_LOOK-OUT PROTECT
defenestrar	THROW
defenestrate	THROW
postpone	DELAY
prorrogar	DELAY
set_back	DELAY SLOW-DOWN COST
postposer	DELAY
diferir	DELAY STOP DISTINGUISH_DIFFER
postergar	DELAY
prorogue	DELAY
reporter	DELAY CONVERT
ajourner	DELAY STOP
atermoyer	DELAY
temporiser	DELAY
table	DELAY SORT_CLASSIFY_ARRANGE
demorar	DELAY STOP SLOW-DOWN
différer	DELAY STOP DISTINGUISH_DIFFER
repousser	DELAY REFUSE CAUSE-MENTAL-STATE
proroger	DELAY
put_over	DELAY EXPLAIN
retrasar	DELAY STOP SLOW-DOWN
shelve	DELAY PUT_APPLY_PLACE_PAVE
surseoir	DELAY STOP
remit	DELAY PARDON CANCEL_ELIMINATE SEND DRIVE-BACK UNFASTEN_UNFOLD REDUCE_DIMINISH
bajar_la_fiebre	HELP_HEAL_CARE_CURE
defervesce	HELP_HEAL_CARE_CURE
defibrillate	RESTORE-TO-PREVIOUS/INITIAL-STATE_UNDO_UNWIND
desfibrilar	RESTORE-TO-PREVIOUS/INITIAL-STATE_UNDO_UNWIND
defibrinate	REMOVE_TAKE-AWAY_KIDNAP
deslustrar	DIRTY CHANGE-APPEARANCE/STATE
tarnish	DIRTY
stain	COLOR DIRTY
définir	EXPLAIN
definir	SHOW DECIDE_DETERMINE INCREASE_ENLARGE_MULTIPLY REPRESENT EXPLAIN
define	DECIDE_DETERMINE EXPLAIN REPRESENT SHOW
delineate	PAINT SHOW REPRESENT
delimitate	PRECLUDE_FORBID_EXPEL REPRESENT
definirse	REPRESENT
delimit	ORIENT PRECLUDE_FORBID_EXPEL REPRESENT
deflagrate	BURN
déflagrer	BURN
deflagrar	BURN
deflate	REDUCE_DIMINISH PRESS_PUSH_FOLD
desinflar	REDUCE_DIMINISH PRESS_PUSH_FOLD
puncture	HOLE_PIERCE REDUCE_DIMINISH
desinflarse	PRESS_PUSH_FOLD
deshinchar	PRESS_PUSH_FOLD
deshincharse	PRESS_PUSH_FOLD
distraire	ABSTAIN_AVOID_REFRAIN
desviarse	TURN_CHANGE-DIRECTION SPEAK SEPARATE_FILTER_DETACH LEAVE_DEPART_RUN-AWAY
desflorar	HAVE-SEX DEBASE_ADULTERATE
desgraciar	HAVE-SEX
deflower	HAVE-SEX DEBASE_ADULTERATE
impair	HURT_HARM_ACHE DEBASE_ADULTERATE
mar	HURT_HARM_ACHE DEBASE_ADULTERATE
demist	WASH_CLEAN
defog	WASH_CLEAN
desempañar	WASH_CLEAN
deforestar	REMOVE_TAKE-AWAY_KIDNAP
defoliate	REMOVE_TAKE-AWAY_KIDNAP
disforest	REMOVE_TAKE-AWAY_KIDNAP
deforest	REMOVE_TAKE-AWAY_KIDNAP
disafforest	REMOVE_TAKE-AWAY_KIDNAP
strain	CORRODE_WEAR-AWAY_SCRATCH EXHAUST TRY SEPARATE_FILTER_DETACH BREAK_DETERIORATE VERIFY AFFECT EXTEND
sufragar	HELP_HEAL_CARE_CURE CHOOSE PAY
costear	HELP_HEAL_CARE_CURE PAY
defray	PAY
exclaustrar	DISMISS_FIRE-SMN
defrock	DISMISS_FIRE-SMN
unfrock	DISMISS_FIRE-SMN
secularizar	CHANGE-HANDS DISMISS_FIRE-SMN CHANGE_SWITCH
defuse	REMOVE_TAKE-AWAY_KIDNAP
resistir	OVERCOME_SURPASS RESIST
withstand	RESIST
sostenerse	RESIST
hold_up	SHOW CONTINUE RESIST DELAY STABILIZE_SUPPORT-PHYSICALLY STEAL_DEPRIVE
degas	REMOVE_TAKE-AWAY_KIDNAP
demagnetize	REMOVE_TAKE-AWAY_KIDNAP CANCEL_ELIMINATE
desimantar	REMOVE_TAKE-AWAY_KIDNAP
degauss	REMOVE_TAKE-AWAY_KIDNAP
demagnetise	REMOVE_TAKE-AWAY_KIDNAP CANCEL_ELIMINATE
deteriorate	WORSEN
degenerarse	WORSEN
degenerar	WORSEN
degenerate	WORSEN
devolve	CHANGE-HANDS WORSEN ASSIGN-smt-to-smn
deglaze	COOK
deglycerolize	REMOVE_TAKE-AWAY_KIDNAP
desglicerolizar	REMOVE_TAKE-AWAY_KIDNAP
deglycerolise	REMOVE_TAKE-AWAY_KIDNAP
degradarse	DOWNPLAY_HUMILIATE
demean	DOWNPLAY_HUMILIATE
deshonrarse	DOWNPLAY_HUMILIATE
degrease	REMOVE_TAKE-AWAY_KIDNAP
desengrasar	REMOVE_TAKE-AWAY_KIDNAP
degustar	UNDERGO-EXPERIENCE TRY TASTE
degust	TASTE
dehisce	OPEN
décorner	REMOVE_TAKE-AWAY_KIDNAP
dehorn	REMOVE_TAKE-AWAY_KIDNAP
descornar	REMOVE_TAKE-AWAY_KIDNAP
déshumaniser	CHANGE-APPEARANCE/STATE DOWNPLAY_HUMILIATE
dehumanise	CHANGE-APPEARANCE/STATE DOWNPLAY_HUMILIATE
deshumanizar	CHANGE-APPEARANCE/STATE DOWNPLAY_HUMILIATE
dehumanize	CHANGE-APPEARANCE/STATE DOWNPLAY_HUMILIATE
deshumedecer	DRY
dehumidify	DRY
dehydrate	DRY
deshidratar	DRY PRESERVE
desiccate	DRY
desecar	DRY EMPTY_UNLOAD
desecarse	DRY
deshidratarse	DRY
exsiccate	DRY
dry_up	DRY
deshidrogenar	REMOVE_TAKE-AWAY_KIDNAP
dehydrogenate	REMOVE_TAKE-AWAY_KIDNAP
deify	APPROVE_PRAISE
endiosar	APPROVE_PRAISE
deionize	REMOVE_TAKE-AWAY_KIDNAP
desionizar	REMOVE_TAKE-AWAY_KIDNAP
atrasar	DELAY SLOW-DOWN
diputar	ASSIGN-smt-to-smn
effacer	CANCEL_ELIMINATE
erase	CANCEL_ELIMINATE KILL
réjouir	CAUSE-MENTAL-STATE
assouvir	CAUSE-MENTAL-STATE
combler	CAUSE-MENTAL-STATE
faire_plaisir	CAUSE-MENTAL-STATE
please	CAUSE-MENTAL-STATE REQUIRE_NEED_WANT_HOPE
contenter	CAUSE-MENTAL-STATE
delight	CAUSE-MENTAL-STATE LIKE
satisfaire	CAUSE-MENTAL-STATE
embelesar	CAUSE-MENTAL-STATE
embelezar	CAUSE-MENTAL-STATE
enthrall	CAUSE-MENTAL-STATE
enthral	CAUSE-MENTAL-STATE
enrapture	CAUSE-MENTAL-STATE
arrobar	CAUSE-MENTAL-STATE
charmer	CAUSE-MENTAL-STATE
revel	CELEBRATE_PARTY LIKE
encantarse	LIKE
subtend	ORIENT
sous-tendre	ORIENT
demarcar	PRECLUDE_FORBID_EXPEL SEPARATE_FILTER_DETACH
demarcate	PRECLUDE_FORBID_EXPEL SEPARATE_FILTER_DETACH
line	LIE FILL PAINT STRENGTHEN_MAKE-RESISTANT SIGNAL_INDICATE
dessiner	PAINT
trazar	PRECLUDE_FORBID_EXPEL APPEAR ANALYZE ORGANIZE PAINT
dibujar	PAINT REMOVE_TAKE-AWAY_KIDNAP INCITE_INDUCE TRAVEL
limn	PAINT
deliquesce	CONVERT DESTROY
tomber_en_déliquescence	CONVERT DESTROY
retirar_del_mercado	REMOVE_TAKE-AWAY_KIDNAP
delist	REMOVE_TAKE-AWAY_KIDNAP
fork_out	GIVE_GIFT
fork_up	GIVE_GIFT
render	LOAD_PROVIDE_CHARGE_FURNISH SHOW PERFORM TRANSLATE COVER_SPREAD_SURMOUNT SEPARATE_FILTER_DETACH CHANGE-APPEARANCE/STATE SPEAK GENERATE GIVE_GIFT
hand_over	GIVE_GIFT
fork_over	GIVE_GIFT
libérer	LIBERATE_ALLOW_AFFORD HELP_HEAL_CARE_CURE UNFASTEN_UNFOLD
rescue	HELP_HEAL_CARE_CURE
rescatar	PAY HELP_HEAL_CARE_CURE
extradir	DRIVE-BACK
deportar	DRIVE-BACK
extraditar	DRIVE-BACK
extradite	DRIVE-BACK
drive_home	CARRY-OUT-ACTION PERSUADE
livrer	NOURISH_FEED CARRY_TRANSPORT
redimir	LIBERATE_ALLOW_AFFORD PAY HELP_HEAL_CARE_CURE CONVERT
redeem	CONVERT RESTORE-TO-PREVIOUS/INITIAL-STATE_UNDO_UNWIND PAY HELP_HEAL_CARE_CURE
delocalize	REMOVE_TAKE-AWAY_KIDNAP
delouse	REMOVE_TAKE-AWAY_KIDNAP
swamp	WET FILL
deluge	BURDEN_BEAR FILL
inundate	FILL
inundar	LOAD_PROVIDE_CHARGE_FURNISH ARRIVE FILL
flood	LOAD_PROVIDE_CHARGE_FURNISH FILL
submerge	EXIST-WITH-FEATURE FILL DIP_DIVE
inonder	FILL
anegar	FILL
flood_out	BURDEN_BEAR
overwhelm	BURDEN_BEAR EXIST-WITH-FEATURE OVERCOME_SURPASS DEFEAT
reclamar_legalmente	ASK_REQUEST
dematerialise	DISAPPEAR
dematerialize	DISAPPEAR
desmilitarizar	REMOVE_TAKE-AWAY_KIDNAP RECALL
démilitariser	REMOVE_TAKE-AWAY_KIDNAP RECALL
demilitarize	REMOVE_TAKE-AWAY_KIDNAP RECALL
disarm	REMOVE_TAKE-AWAY_KIDNAP WEAKEN STEAL_DEPRIVE
désarmer	REMOVE_TAKE-AWAY_KIDNAP WEAKEN STEAL_DEPRIVE
demilitarise	REMOVE_TAKE-AWAY_KIDNAP RECALL
demineralise	REMOVE_TAKE-AWAY_KIDNAP
demineralize	REMOVE_TAKE-AWAY_KIDNAP
demise	CHANGE-HANDS
présenter	SHOW GIVE_GIFT WORK
demo	SHOW
exhibit	SHOW
montrer	SHOW SIGNAL_INDICATE
desmovilizar	DISMISS_FIRE-SMN
démobiliser	DISMISS_FIRE-SMN
demobilize	DISMISS_FIRE-SMN
demobilise	DISMISS_FIRE-SMN
demob	DISMISS_FIRE-SMN
sacar_de_filas	DISMISS_FIRE-SMN
democratize	CHANGE-APPEARANCE/STATE
democratise	CHANGE-APPEARANCE/STATE
democratizar	CHANGE-APPEARANCE/STATE
démocratiser	CHANGE-APPEARANCE/STATE
desmodular	OBTAIN
demodulate	OBTAIN
derrumbar	DESTROY
demoler	PRESS_PUSH_FOLD FALL_SLIDE-DOWN DESTROY DEFEAT
pulverize	BREAK_DETERIORATE DESTROY
démolir	FLATTEN_SMOOTHEN DESTROY
pulverise	BREAK_DETERIORATE DESTROY
destroy	KILL DESTROY DEFEAT
demonetize	REDUCE_DIMINISH
demonetise	REDUCE_DIMINISH
demonize	CHANGE-APPEARANCE/STATE
demonise	CHANGE-APPEARANCE/STATE
démoniser	CHANGE-APPEARANCE/STATE
sataniser	CHANGE-APPEARANCE/STATE
diaboliser	CHANGE-APPEARANCE/STATE
demonizar	CHANGE-APPEARANCE/STATE
prouver	PROVE
démontrer	PROVE
shew	PROVE
demulsify	CONVERT SEPARATE_FILTER_DETACH
poner_objecciones	CRITICIZE
demur	CRITICIZE
exceptuar	MISS_OMIT_LACK STOP CRITICIZE
except	MISS_OMIT_LACK CRITICIZE
objetar	OPPOSE_REBEL_DISSENT CRITICIZE
demyelinate	DESTROY
demystify	EXPLAIN
desmitificar	EXPLAIN INTERPRET
demythologise	INTERPRET
demythologize	INTERPRET
denationalise	SELL
privatizar	SELL
desnacionalizar	SELL
denationalize	SELL
dénaturaliser	REMOVE_TAKE-AWAY_KIDNAP CHANGE-APPEARANCE/STATE
denaturalise	REMOVE_TAKE-AWAY_KIDNAP CHANGE-APPEARANCE/STATE
denaturalize	REMOVE_TAKE-AWAY_KIDNAP CHANGE-APPEARANCE/STATE
desnaturalizar	REMOVE_TAKE-AWAY_KIDNAP CONVERT WEAKEN
denature	CONVERT ADD WEAKEN
dénaturer	CONVERT ADD WEAKEN
denazify	REMOVE_TAKE-AWAY_KIDNAP
denitrify	REMOVE_TAKE-AWAY_KIDNAP
denominate	NAME
denotar	SIGNAL_INDICATE MEAN
dent	BREAK_DETERIORATE
indent	BREAK_DETERIORATE ADJUST_CORRECT CUT OBLIGE_FORCE
désavouer	REFUSE STEAL_DEPRIVE
renier	REFUSE
abjurer	REFUSE
deodourise	ODORIZE
deodorize	ODORIZE
desodorizar	ODORIZE
deodorise	ODORIZE
deoxidise	REMOVE_TAKE-AWAY_KIDNAP
desoxigenar	REMOVE_TAKE-AWAY_KIDNAP
deoxidize	REMOVE_TAKE-AWAY_KIDNAP
desoxidar	REMOVE_TAKE-AWAY_KIDNAP
deoxygenate	REMOVE_TAKE-AWAY_KIDNAP
s'en_aller	LEAVE_DEPART_RUN-AWAY
take_leave	LEAVE_DEPART_RUN-AWAY
depart	DIVERSIFY LEAVE_DEPART_RUN-AWAY
mettre_les_voiles	LEAVE_DEPART_RUN-AWAY
se_barrer	LEAVE_DEPART_RUN-AWAY
deviate	TURN_CHANGE-DIRECTION DIVERSIFY
diverge	EXIST-WITH-FEATURE SEPARATE_FILTER_DETACH DIVERSIFY
divergir	EXIST-WITH-FEATURE SEPARATE_FILTER_DETACH DIVERSIFY
pull_up_stakes	LEAVE_DEPART_RUN-AWAY
sidetrack	DIVERSIFY
digress	SPEAK DIVERSIFY
straggle	DIVERSIFY CIRCULATE_SPREAD_DISTRIBUTE
go_away	DISAPPEAR LEAVE_DEPART_RUN-AWAY
encaminarse	LEAVE_DEPART_RUN-AWAY
aller	FIT LEAVE_DEPART_RUN-AWAY
trasladarse	MOVE-BY-MEANS-OF TRAVEL LEAVE_DEPART_RUN-AWAY STAY_DWELL
alejarse	ABSTAIN_AVOID_REFRAIN REMOVE_TAKE-AWAY_KIDNAP MOVE-BACK LEAVE_DEPART_RUN-AWAY
set_forth	SHOW LEAVE_DEPART_RUN-AWAY
depend_on	IMPLY RELY
rely_on	RELY
hinge_on	IMPLY
pasar_a	IMPLY
devolve_on	IMPLY
dépendre_de	IMPLY RELY
depend_upon	IMPLY RELY
hinge_upon	IMPLY
rely_upon	RELY
depersonalise	CHANGE_SWITCH
objectify	CONVERT CHANGE_SWITCH
objectiver	CONVERT CHANGE_SWITCH
despersonalizar	CHANGE_SWITCH
depersonalize	CHANGE_SWITCH
depict	PAINT SHOW REPRESENT
portray	PAINT PERFORM REPRESENT
retratar	PAINT SHOW PERFORM REPRESENT
picture	SHOW IMAGINE
simbolizar	SHOW REPRESENT
